Point Cloud Intensity Analysis Report
==================================================
Generated: 2025-10-13 19:38:41
Data Path: /home/ailab/git/Team_2/Subin/OpenPCDet/data/custom_av/points
Total Files Analyzed: 28293

Summary by Frame ID Prefix:
------------------------------

Prefix 000:
  Files: 4939
  Mean Intensity: 0.2971
  Std Intensity: 0.0272
  Min Intensity: 0.2153
  Max Intensity: 0.3899

Prefix 001:
  Files: 1328
  Mean Intensity: 0.0690
  Std Intensity: 0.0182
  Min Intensity: 0.0393
  Max Intensity: 0.1248

Prefix 002:
  Files: 10907
  Mean Intensity: 0.0668
  Std Intensity: 0.0147
  Min Intensity: 0.0309
  Max Intensity: 0.1466

Prefix 003:
  Files: 1600
  Mean Intensity: 0.2348
  Std Intensity: 0.0164
  Min Intensity: 0.1803
  Max Intensity: 0.2841

Prefix 100:
  Files: 9519
  Mean Intensity: 0.1847
  Std Intensity: 0.1024
  Min Intensity: 0.0327
  Max Intensity: 0.3733


Detailed Results:
--------------------
Frame_ID	Prefix	Mean_Int	Std_Int	Min_Int	Max_Int	Num_Points
00002158	000	0.2884	0.2117	0.0000	0.9961	122339
00002159	000	0.2897	0.2131	0.0000	0.9961	122550
00002160	000	0.2923	0.2139	0.0000	0.9961	122306
00002161	000	0.2924	0.2145	0.0000	0.9961	122407
00002162	000	0.2926	0.2149	0.0000	0.9961	122615
00002163	000	0.2935	0.2152	0.0000	0.9961	122881
00002164	000	0.2935	0.2164	0.0000	0.9961	122985
00002165	000	0.2945	0.2172	0.0000	0.9961	123224
00002166	000	0.2918	0.2159	0.0000	0.9961	123266
00002167	000	0.2914	0.2142	0.0000	0.9961	123004
00002168	000	0.2901	0.2125	0.0000	0.9961	122912
00002169	000	0.2905	0.2121	0.0000	0.9961	123007
00002170	000	0.2910	0.2113	0.0000	0.9961	122794
00002171	000	0.2914	0.2102	0.0000	0.9961	123001
00002172	000	0.2923	0.2097	0.0000	0.9961	122492
00002173	000	0.2913	0.2082	0.0000	0.9961	122356
00002174	000	0.2902	0.2062	0.0000	0.9961	122219
00002175	000	0.2897	0.2049	0.0000	0.9961	122317
00002176	000	0.2897	0.2042	0.0000	0.9961	122055
00002177	000	0.2902	0.2030	0.0000	0.9961	121857
00002178	000	0.2921	0.2012	0.0000	0.9961	121680
00002179	000	0.2924	0.1994	0.0000	0.9961	121314
00002180	000	0.2950	0.1994	0.0000	0.9961	121335
00002181	000	0.2961	0.1990	0.0000	0.9961	121434
00002182	000	0.2960	0.1996	0.0000	0.9961	121498
00002183	000	0.2989	0.2014	0.0000	0.9961	120923
00002184	000	0.2979	0.2016	0.0000	0.9961	121429
00002185	000	0.2964	0.1999	0.0000	0.9961	121516
00002186	000	0.2964	0.1985	0.0000	0.9961	121558
00002187	000	0.2961	0.1988	0.0000	0.9961	121547
00002188	000	0.2943	0.1980	0.0000	0.9961	121480
00002189	000	0.2933	0.1959	0.0000	0.9961	121199
00002190	000	0.2951	0.1939	0.0000	0.9961	121321
00002191	000	0.2952	0.1924	0.0000	0.9961	121265
00002192	000	0.2945	0.1939	0.0000	0.9961	121334
00002193	000	0.2919	0.1926	0.0000	0.9961	120976
00002194	000	0.2887	0.1906	0.0000	0.9961	120313
00002195	000	0.2903	0.1890	0.0000	0.9961	119018
00002196	000	0.2895	0.1876	0.0000	0.9961	118811
00002197	000	0.2898	0.1878	0.0000	0.9961	118853
00002198	000	0.2898	0.1860	0.0000	0.9961	118862
00002199	000	0.2889	0.1856	0.0000	0.9961	118794
00002200	000	0.2894	0.1860	0.0000	0.9961	119046
00002201	000	0.2889	0.1868	0.0000	0.9961	119335
00002202	000	0.2901	0.1878	0.0000	0.9961	119124
00002203	000	0.2889	0.1879	0.0000	0.9961	119618
00002204	000	0.2897	0.1900	0.0000	0.9961	119620
00002205	000	0.2919	0.1925	0.0000	0.9961	119479
00002206	000	0.2917	0.1933	0.0000	0.9961	119501
00002207	000	0.2903	0.1935	0.0000	0.9961	119649
00002208	000	0.2887	0.1933	0.0000	0.9961	119786
00002209	000	0.2873	0.1935	0.0000	0.9961	119772
00002210	000	0.2873	0.1940	0.0000	0.9961	120010
00002211	000	0.2868	0.1956	0.0000	0.9961	120289
00002212	000	0.2864	0.1974	0.0000	0.9961	120262
00002213	000	0.2857	0.1986	0.0000	0.9961	120171
00002214	000	0.2844	0.2010	0.0000	0.9961	120794
00002215	000	0.2847	0.2015	0.0000	0.9961	120765
00002216	000	0.2821	0.2015	0.0000	0.9961	120869
00002217	000	0.2795	0.1999	0.0000	0.9961	121105
00002218	000	0.2786	0.1995	0.0000	0.9961	121056
00002219	000	0.2787	0.2000	0.0000	0.9961	121093
00002220	000	0.2739	0.1993	0.0000	0.9961	121620
00002221	000	0.2721	0.1998	0.0000	0.9961	121703
00002222	000	0.2695	0.2016	0.0000	0.9961	121717
00002223	000	0.2708	0.2036	0.0000	0.9961	121672
00002224	000	0.2717	0.2057	0.0000	0.9961	121831
00002225	000	0.2709	0.2069	0.0000	0.9961	121917
00002226	000	0.2705	0.2057	0.0000	0.9961	121693
00002227	000	0.2701	0.2059	0.0000	0.9961	121531
00002228	000	0.2690	0.2046	0.0000	0.9961	121491
00002229	000	0.2693	0.2027	0.0000	0.9961	121765
00002230	000	0.2699	0.2016	0.0000	0.9961	121883
00002231	000	0.2707	0.2006	0.0000	0.9961	121697
00002232	000	0.2699	0.1990	0.0000	0.9961	122211
00002233	000	0.2697	0.1986	0.0000	0.9961	122038
00002234	000	0.2717	0.1985	0.0000	0.9961	121627
00002235	000	0.2729	0.1991	0.0000	0.9961	121299
00002236	000	0.2735	0.1971	0.0000	0.9961	120532
00002237	000	0.2745	0.1960	0.0000	0.9961	120108
00002238	000	0.2756	0.1963	0.0000	0.9961	119757
00002239	000	0.2748	0.1959	0.0000	0.9961	120170
00002240	000	0.2759	0.1949	0.0000	0.9961	120216
00002241	000	0.2779	0.1945	0.0000	0.9961	120111
00002242	000	0.2755	0.1936	0.0000	0.9961	120590
00002243	000	0.2749	0.1933	0.0000	0.9961	121143
00002244	000	0.2740	0.1929	0.0000	0.9961	120999
00002245	000	0.2736	0.1937	0.0000	0.9961	120964
00002246	000	0.2760	0.1951	0.0000	0.9961	120668
00002247	000	0.2776	0.1946	0.0000	0.9961	120342
00002248	000	0.2775	0.1938	0.0000	0.9961	119938
00002249	000	0.2797	0.1954	0.0000	0.9961	119506
00002250	000	0.2799	0.1952	0.0000	0.9961	119090
00002251	000	0.2796	0.1948	0.0000	0.9961	118881
00002252	000	0.2801	0.1942	0.0000	0.9961	118949
00002253	000	0.2790	0.1912	0.0000	0.9961	118728
00002254	000	0.2802	0.1909	0.0000	0.9961	118947
00002255	000	0.2808	0.1907	0.0000	0.9961	119098
00002256	000	0.2811	0.1923	0.0000	0.9961	119475
00002257	000	0.2806	0.1940	0.0000	0.9961	119708
00002258	000	0.2824	0.1949	0.0000	0.9961	119840
00002259	000	0.2823	0.1961	0.0000	0.9961	120011
00002260	000	0.2820	0.1950	0.0000	0.9961	120334
00002261	000	0.2814	0.1942	0.0000	0.9961	120953
00002262	000	0.2816	0.1952	0.0000	0.9961	121301
00002263	000	0.2819	0.1965	0.0000	0.9961	121384
00002264	000	0.2821	0.1981	0.0000	0.9961	121272
00002265	000	0.2828	0.1976	0.0000	0.9961	121328
00002266	000	0.2812	0.1952	0.0000	0.9961	121544
00002267	000	0.2821	0.1949	0.0000	0.9961	121391
00002268	000	0.2805	0.1940	0.0000	0.9961	121600
00002269	000	0.2805	0.1940	0.0000	0.9961	122036
00002270	000	0.2790	0.1940	0.0000	0.9961	122051
00002271	000	0.2769	0.1911	0.0000	0.9961	122050
00002272	000	0.2776	0.1912	0.0000	0.9961	121889
00002273	000	0.2763	0.1906	0.0000	0.9961	121724
00002274	000	0.2757	0.1900	0.0000	0.9961	121783
00002275	000	0.2766	0.1900	0.0000	0.9961	121572
00002276	000	0.2766	0.1896	0.0000	0.9961	121477
00002277	000	0.2763	0.1882	0.0000	0.9961	121145
00002278	000	0.2761	0.1863	0.0000	0.9961	120857
00002279	000	0.2759	0.1855	0.0000	0.9961	120901
00002280	000	0.2756	0.1851	0.0000	0.9961	121132
00002281	000	0.2754	0.1834	0.0000	0.9961	120799
00002282	000	0.2741	0.1830	0.0000	0.9961	120930
00002283	000	0.2762	0.1842	0.0000	0.9961	120828
00002284	000	0.2766	0.1831	0.0000	0.9961	120556
00002285	000	0.2765	0.1831	0.0000	0.9961	120483
00002286	000	0.2769	0.1816	0.0000	0.9961	120680
00002287	000	0.2771	0.1811	0.0000	0.9961	120743
00002288	000	0.2786	0.1817	0.0000	0.9961	120765
00002289	000	0.2799	0.1816	0.0000	0.9961	120911
00002290	000	0.2814	0.1813	0.0000	0.9961	120604
00002291	000	0.2821	0.1809	0.0000	0.9961	120836
00002292	000	0.2818	0.1801	0.0000	0.9961	120772
00002293	000	0.2844	0.1803	0.0000	0.9961	120551
00002294	000	0.2851	0.1795	0.0000	0.9961	120602
00002295	000	0.2876	0.1802	0.0000	0.9961	120625
00002296	000	0.2886	0.1798	0.0000	0.9961	120521
00002297	000	0.2910	0.1814	0.0000	0.9961	120434
00002298	000	0.2917	0.1817	0.0000	0.9961	120429
00002299	000	0.2922	0.1823	0.0000	0.9961	120613
00002300	000	0.2925	0.1821	0.0000	0.9961	120520
00002301	000	0.2936	0.1824	0.0000	0.9961	120424
00002302	000	0.2930	0.1812	0.0000	0.9961	120028
00002303	000	0.2912	0.1818	0.0000	0.9961	119900
00002304	000	0.2908	0.1808	0.0000	0.9961	119448
00002305	000	0.2913	0.1808	0.0000	0.9961	119024
00002306	000	0.2921	0.1813	0.0000	0.9961	119474
00002307	000	0.2910	0.1810	0.0000	0.9961	119730
00002308	000	0.2905	0.1820	0.0000	0.9961	119654
00002309	000	0.2900	0.1824	0.0000	0.9961	119489
00002310	000	0.2897	0.1826	0.0000	0.9961	119365
00002311	000	0.2887	0.1838	0.0000	0.9961	119392
00002312	000	0.2877	0.1846	0.0000	0.9961	119626
00002313	000	0.2871	0.1857	0.0000	0.9961	119773
00002314	000	0.2851	0.1872	0.0000	0.9961	119749
00002315	000	0.2828	0.1872	0.0000	0.9961	119963
00002316	000	0.2791	0.1862	0.0000	0.9961	119877
00002317	000	0.2783	0.1878	0.0000	0.9961	119901
00002318	000	0.2772	0.1890	0.0000	0.9961	120061
00002319	000	0.2766	0.1907	0.0000	0.9961	119802
00002320	000	0.2746	0.1915	0.0000	0.9961	119827
00002321	000	0.2733	0.1916	0.0000	0.9961	119352
00002322	000	0.2713	0.1924	0.0000	0.9961	119177
00002323	000	0.2684	0.1923	0.0000	0.9961	118672
00002324	000	0.2653	0.1932	0.0000	0.9961	118697
00002325	000	0.2624	0.1924	0.0000	0.9961	118271
00002326	000	0.2594	0.1912	0.0000	0.9961	117966
00002327	000	0.2574	0.1903	0.0000	0.9961	117494
00002328	000	0.2572	0.1913	0.0000	0.9961	117175
00002329	000	0.2556	0.1914	0.0000	0.9961	117076
00002330	000	0.2558	0.1924	0.0000	0.9961	116704
00002331	000	0.2560	0.1926	0.0000	0.9961	116562
00002332	000	0.2564	0.1944	0.0000	0.9961	116430
00002333	000	0.2559	0.1961	0.0000	0.9961	116798
00002334	000	0.2561	0.1971	0.0000	0.9961	117337
00002335	000	0.2553	0.1978	0.0000	0.9961	117571
00002336	000	0.2527	0.1960	0.0000	0.9961	118420
00002337	000	0.2505	0.1944	0.0000	0.9961	118878
00002338	000	0.2508	0.1954	0.0000	0.9961	119451
00002339	000	0.2510	0.1960	0.0000	0.9961	119925
00002340	000	0.2519	0.1968	0.0000	0.9961	120686
00002341	000	0.2535	0.1976	0.0000	0.9961	121085
00002342	000	0.2541	0.1977	0.0000	0.9961	121632
00002343	000	0.2542	0.1979	0.0000	0.9961	121954
00002344	000	0.2535	0.1973	0.0000	0.9961	122519
00002345	000	0.2527	0.1946	0.0000	0.9961	122863
00002346	000	0.2526	0.1935	0.0000	0.9961	122953
00002347	000	0.2525	0.1931	0.0000	0.9961	122748
00002348	000	0.2512	0.1914	0.0000	0.9961	122763
00002349	000	0.2505	0.1915	0.0000	0.9961	122090
00002350	000	0.2497	0.1907	0.0000	0.9961	121850
00002351	000	0.2519	0.1911	0.0000	0.9961	122360
00002352	000	0.2524	0.1912	0.0000	0.9961	122702
00002353	000	0.2506	0.1913	0.0000	0.9961	123886
00002354	000	0.2471	0.1901	0.0000	0.9961	124903
00002355	000	0.2471	0.1908	0.0000	0.9961	125339
00002356	000	0.2463	0.1918	0.0000	0.9961	125246
00002357	000	0.2446	0.1915	0.0000	0.9961	125006
00002358	000	0.2421	0.1924	0.0000	0.9961	125288
00002359	000	0.2429	0.1936	0.0000	0.9961	125710
00002360	000	0.2436	0.1940	0.0000	0.9961	126789
00002361	000	0.2457	0.1951	0.0000	0.9961	127572
00002362	000	0.2467	0.1946	0.0000	0.9961	127894
00002363	000	0.2455	0.1955	0.0000	0.9961	128169
00002364	000	0.2433	0.1949	0.0000	0.9961	128428
00002365	000	0.2436	0.1933	0.0000	0.9961	129106
00002366	000	0.2457	0.1922	0.0000	0.9961	129520
00002367	000	0.2455	0.1921	0.0000	0.9961	129855
00002368	000	0.2441	0.1912	0.0000	0.9961	130055
00002369	000	0.2427	0.1898	0.0000	0.9961	130403
00002370	000	0.2447	0.1911	0.0000	0.9961	130248
00002371	000	0.2489	0.1912	0.0000	0.9961	129431
00002372	000	0.2515	0.1908	0.0000	0.9961	129385
00002373	000	0.2549	0.1922	0.0000	0.9961	128852
00002374	000	0.2568	0.1925	0.0000	0.9961	128371
00002375	000	0.2605	0.1928	0.0000	0.9961	127329
00002376	000	0.2669	0.1954	0.0000	0.9961	126537
00002377	000	0.2696	0.1973	0.0000	0.9961	126232
00002378	000	0.2725	0.1993	0.0000	0.9961	126033
00002379	000	0.2740	0.2003	0.0000	0.9961	124841
00002380	000	0.2760	0.2029	0.0000	0.9961	124354
00002381	000	0.2777	0.2033	0.0000	0.9961	123794
00002382	000	0.2771	0.2011	0.0000	0.9961	123712
00002383	000	0.2763	0.2011	0.0000	0.9961	123469
00002384	000	0.2767	0.2022	0.0000	0.9961	123863
00002385	000	0.2759	0.2030	0.0000	0.9961	123631
00002386	000	0.2741	0.2040	0.0000	0.9961	123814
00002387	000	0.2732	0.2039	0.0000	0.9961	123817
00002388	000	0.2731	0.2042	0.0000	0.9961	123575
00002389	000	0.2716	0.2049	0.0000	0.9961	123708
00002390	000	0.2706	0.2035	0.0000	0.9961	123420
00002391	000	0.2738	0.2032	0.0000	0.9961	122743
00002392	000	0.2744	0.2021	0.0000	0.9961	122105
00002393	000	0.2742	0.2004	0.0000	0.9961	121752
00002394	000	0.2754	0.2002	0.0000	0.9961	121443
00002395	000	0.2796	0.2027	0.0000	0.9961	121348
00002396	000	0.2832	0.2030	0.0000	0.9961	121107
00002397	000	0.2836	0.2010	0.0000	0.9961	120735
00002398	000	0.2823	0.1975	0.0000	0.9961	120684
00002399	000	0.2861	0.2006	0.0000	0.9961	120972
00002400	000	0.2925	0.2044	0.0000	0.9961	120732
00002401	000	0.2971	0.2056	0.0000	0.9961	120457
00002402	000	0.3007	0.2069	0.0000	0.9961	120053
00002403	000	0.3025	0.2072	0.0000	0.9961	119857
00002404	000	0.3046	0.2070	0.0000	0.9961	119549
00002405	000	0.3088	0.2076	0.0000	0.9961	118789
00002406	000	0.3104	0.2070	0.0000	0.9961	118675
00002407	000	0.3106	0.2035	0.0000	0.9961	118386
00002408	000	0.3130	0.2035	0.0000	0.9961	118233
00002409	000	0.3151	0.2039	0.0000	0.9961	118333
00002410	000	0.3169	0.2048	0.0000	0.9961	117686
00002411	000	0.3168	0.2070	0.0000	0.9961	117564
00002412	000	0.3187	0.2101	0.0000	0.9961	117501
00002413	000	0.3201	0.2144	0.0000	0.9961	117413
00002414	000	0.3188	0.2191	0.0000	0.9961	118033
00002415	000	0.3204	0.2217	0.0000	0.9961	118425
00002416	000	0.3216	0.2243	0.0000	0.9961	118404
00002417	000	0.3265	0.2296	0.0000	0.9961	118196
00002418	000	0.3304	0.2329	0.0000	0.9961	117688
00002419	000	0.3339	0.2323	0.0000	0.9961	117219
00002420	000	0.3351	0.2329	0.0000	0.9961	117146
00002421	000	0.3367	0.2331	0.0000	0.9961	117218
00002422	000	0.3380	0.2313	0.0000	0.9961	117158
00002423	000	0.3391	0.2292	0.0000	0.9961	116848
00002424	000	0.3405	0.2272	0.0000	0.9961	116610
00002425	000	0.3420	0.2229	0.0000	0.9961	116139
00002426	000	0.3427	0.2178	0.0000	0.9961	115838
00002427	000	0.3423	0.2135	0.0000	0.9961	115411
00002428	000	0.3417	0.2114	0.0000	0.9961	115234
00002429	000	0.3413	0.2070	0.0000	0.9961	115111
00002430	000	0.3381	0.2052	0.0000	0.9961	115399
00002431	000	0.3377	0.2076	0.0000	0.9961	115649
00002432	000	0.3365	0.2102	0.0000	0.9961	116205
00002433	000	0.3341	0.2093	0.0000	0.9961	116092
00002434	000	0.3336	0.2104	0.0000	0.9961	116017
00002435	000	0.3320	0.2114	0.0000	0.9961	116140
00002436	000	0.3318	0.2116	0.0000	0.9961	115964
00002437	000	0.3310	0.2133	0.0000	0.9961	115840
00002438	000	0.3299	0.2156	0.0000	0.9961	115737
00002439	000	0.3264	0.2144	0.0000	0.9961	115736
00002440	000	0.3264	0.2159	0.0000	0.9961	115957
00002441	000	0.3280	0.2181	0.0000	0.9961	115839
00002442	000	0.3285	0.2180	0.0000	0.9961	115967
00002443	000	0.3319	0.2200	0.0000	0.9961	115838
00002444	000	0.3346	0.2223	0.0000	0.9961	115984
00002445	000	0.3361	0.2199	0.0000	0.9961	116005
00002446	000	0.3386	0.2183	0.0000	0.9961	115900
00002447	000	0.3445	0.2214	0.0000	0.9961	115977
00002448	000	0.3493	0.2291	0.0000	0.9961	116090
00002449	000	0.3516	0.2330	0.0000	0.9961	116139
00002450	000	0.3517	0.2297	0.0000	0.9961	116284
00002451	000	0.3494	0.2253	0.0000	0.9961	116282
00002452	000	0.3508	0.2229	0.0000	0.9961	115678
00002453	000	0.3557	0.2290	0.0000	0.9961	115209
00002454	000	0.3589	0.2350	0.0000	0.9961	115436
00002455	000	0.3629	0.2382	0.0000	0.9961	115527
00002456	000	0.3644	0.2395	0.0000	0.9961	115627
00002457	000	0.3637	0.2380	0.0000	0.9961	115739
00002458	000	0.3629	0.2394	0.0000	0.9961	115694
00002459	000	0.3620	0.2392	0.0000	0.9961	115971
00002460	000	0.3573	0.2354	0.0000	0.9961	115984
00002461	000	0.3535	0.2316	0.0000	0.9961	116024
00002462	000	0.3508	0.2313	0.0000	0.9961	115497
00002463	000	0.3491	0.2311	0.0000	0.9961	115669
00002464	000	0.3478	0.2317	0.0000	0.9961	115343
00002465	000	0.3465	0.2295	0.0000	0.9961	115311
00002466	000	0.3454	0.2277	0.0000	0.9961	115215
00002467	000	0.3463	0.2264	0.0000	0.9961	115012
00002468	000	0.3452	0.2260	0.0000	0.9961	115162
00002469	000	0.3437	0.2263	0.0000	0.9961	115277
00002470	000	0.3450	0.2281	0.0000	0.9961	115485
00002471	000	0.3460	0.2284	0.0000	0.9961	115578
00002472	000	0.3467	0.2295	0.0000	0.9961	115937
00002473	000	0.3500	0.2299	0.0000	0.9961	115835
00002474	000	0.3525	0.2307	0.0000	0.9961	115729
00002475	000	0.3540	0.2325	0.0000	0.9961	115825
00002476	000	0.3545	0.2302	0.0000	0.9961	115736
00002477	000	0.3526	0.2260	0.0000	0.9961	115923
00002478	000	0.3497	0.2203	0.0000	0.9961	115910
00002479	000	0.3473	0.2164	0.0000	0.9961	115710
00002480	000	0.3408	0.2102	0.0000	0.9961	115761
00002481	000	0.3369	0.2091	0.0000	0.9961	115906
00002482	000	0.3350	0.2069	0.0000	0.9961	115849
00002483	000	0.3339	0.2060	0.0000	0.9961	115625
00002484	000	0.3326	0.2053	0.0000	0.9961	115891
00002485	000	0.3331	0.2039	0.0000	0.9961	115759
00002486	000	0.3337	0.2046	0.0000	0.9961	115483
00002487	000	0.3326	0.2024	0.0000	0.9961	115378
00002488	000	0.3310	0.2016	0.0000	0.9961	115658
00002489	000	0.3349	0.2054	0.0000	0.9961	115800
00002490	000	0.3398	0.2101	0.0000	0.9961	115693
00002491	000	0.3435	0.2120	0.0000	0.9961	115433
00002492	000	0.3478	0.2130	0.0000	0.9961	115020
00002493	000	0.3496	0.2145	0.0000	0.9961	114881
00002494	000	0.3502	0.2144	0.0000	0.9961	114690
00002495	000	0.3490	0.2144	0.0000	0.9961	114807
00002496	000	0.3510	0.2138	0.0000	0.9961	114632
00002497	000	0.3529	0.2116	0.0000	0.9961	114324
00002498	000	0.3552	0.2101	0.0000	0.9961	114322
00002499	000	0.3554	0.2083	0.0000	0.9961	114225
00002500	000	0.3555	0.2052	0.0000	0.9961	114281
00002501	000	0.3553	0.2020	0.0000	0.9961	114319
00002502	000	0.3554	0.2002	0.0000	0.9961	114460
00002503	000	0.3570	0.1993	0.0000	0.9961	114251
00002504	000	0.3617	0.2003	0.0000	0.9961	114158
00002505	000	0.3715	0.2032	0.0000	0.9961	113868
00002506	000	0.3801	0.2059	0.0000	0.9961	113597
00002507	000	0.3871	0.2004	0.0000	0.9961	113996
00002508	000	0.3873	0.1961	0.0000	0.9961	113768
00002509	000	0.3888	0.1936	0.0000	0.9961	113682
00002510	000	0.3899	0.1940	0.0000	0.9961	113586
00002511	000	0.3878	0.1961	0.0000	0.9961	113508
00002512	000	0.3851	0.1967	0.0000	0.9961	113503
00002513	000	0.3808	0.2032	0.0000	0.9961	114056
00002514	000	0.3690	0.2088	0.0000	0.9961	115073
00002515	000	0.3586	0.2074	0.0000	0.9961	115233
00002516	000	0.3545	0.2126	0.0000	0.9961	115339
00002517	000	0.3503	0.2165	0.0000	0.9961	115153
00002518	000	0.3523	0.2190	0.0000	0.9961	114197
00002519	000	0.3539	0.2197	0.0000	0.9961	113128
00002520	000	0.3566	0.2201	0.0000	0.9961	112672
00002521	000	0.3557	0.2219	0.0000	0.9961	113000
00002522	000	0.3544	0.2212	0.0000	0.9961	113189
00002523	000	0.3530	0.2234	0.0000	0.9961	113607
00002524	000	0.3509	0.2224	0.0000	0.9961	113982
00002525	000	0.3499	0.2211	0.0000	0.9961	113959
00002526	000	0.3489	0.2198	0.0000	0.9961	113913
00002527	000	0.3515	0.2191	0.0000	0.9961	113960
00002528	000	0.3503	0.2178	0.0000	0.9961	114138
00002529	000	0.3486	0.2163	0.0000	0.9961	114103
00002530	000	0.3472	0.2145	0.0000	0.9961	113971
00002531	000	0.3482	0.2150	0.0000	0.9961	113784
00002532	000	0.3483	0.2146	0.0000	0.9961	113927
00002533	000	0.3474	0.2136	0.0000	0.9961	113973
00002534	000	0.3469	0.2148	0.0000	0.9961	114372
00002535	000	0.3454	0.2158	0.0000	0.9961	114756
00002536	000	0.3458	0.2173	0.0000	0.9961	114986
00002537	000	0.3448	0.2165	0.0000	0.9961	115112
00002538	000	0.3466	0.2169	0.0000	0.9961	115310
00002539	000	0.3469	0.2183	0.0000	0.9961	115237
00002540	000	0.3473	0.2183	0.0000	0.9961	115290
00002541	000	0.3486	0.2175	0.0000	0.9961	115403
00002542	000	0.3508	0.2175	0.0000	0.9961	115225
00002543	000	0.3515	0.2175	0.0000	0.9961	115092
00002544	000	0.3499	0.2181	0.0000	0.9961	115105
00002545	000	0.3503	0.2164	0.0000	0.9961	114940
00002546	000	0.3492	0.2149	0.0000	0.9961	115038
00002547	000	0.3489	0.2158	0.0000	0.9961	115125
00002548	000	0.3456	0.2167	0.0000	0.9961	115210
00002549	000	0.3406	0.2147	0.0000	0.9961	115320
00002550	000	0.3343	0.2125	0.0000	0.9961	115296
00002551	000	0.3272	0.2070	0.0000	0.9961	115256
00002552	000	0.3238	0.2041	0.0000	0.9961	115261
00002553	000	0.3193	0.2027	0.0000	0.9961	115356
00002554	000	0.3168	0.1985	0.0000	0.9961	115583
00002555	000	0.3121	0.1954	0.0000	0.9961	115699
00002556	000	0.3088	0.1935	0.0000	0.9961	115623
00002557	000	0.3038	0.1904	0.0000	0.9961	115362
00002558	000	0.3006	0.1889	0.0000	0.9961	115475
00002559	000	0.2973	0.1876	0.0000	0.9961	115406
00002560	000	0.2949	0.1859	0.0000	0.9961	115180
00002561	000	0.2913	0.1849	0.0000	0.9961	114887
00002562	000	0.2907	0.1851	0.0000	0.9961	114036
00002563	000	0.2905	0.1856	0.0000	0.9961	112552
00002564	000	0.2896	0.1860	0.0000	0.9961	111395
00002565	000	0.2887	0.1886	0.0000	0.9961	111013
00002566	000	0.2872	0.1873	0.0000	0.9961	110847
00002567	000	0.2869	0.1878	0.0000	0.9961	110645
00002568	000	0.2879	0.1871	0.0000	0.9961	110969
00002569	000	0.2920	0.1849	0.0000	0.9961	110735
00002570	000	0.2956	0.1868	0.0000	0.9961	111132
00002571	000	0.2982	0.1869	0.0000	0.9961	111488
00002572	000	0.3000	0.1903	0.0000	0.9961	112028
00002573	000	0.3025	0.1926	0.0000	0.9961	112494
00002574	000	0.3047	0.1957	0.0000	0.9961	113171
00002575	000	0.3042	0.1947	0.0000	0.9961	114073
00002576	000	0.3044	0.1928	0.0000	0.9961	114639
00002577	000	0.3077	0.1936	0.0000	0.9961	114735
00002578	000	0.3085	0.1931	0.0000	0.9961	115266
00002579	000	0.3094	0.1942	0.0000	0.9961	115601
00002580	000	0.3110	0.1948	0.0000	0.9961	116330
00002581	000	0.3158	0.1989	0.0000	0.9961	116467
00002582	000	0.3184	0.2005	0.0000	0.9961	116847
00002583	000	0.3222	0.2021	0.0000	0.9961	117041
00002584	000	0.3252	0.2063	0.0000	0.9961	117729
00002585	000	0.3272	0.2088	0.0000	0.9961	117461
00002586	000	0.3308	0.2127	0.0000	0.9961	117598
00002587	000	0.3337	0.2136	0.0000	0.9961	117326
00002588	000	0.3357	0.2138	0.0000	0.9961	116934
00002589	000	0.3381	0.2137	0.0000	0.9961	116776
00002590	000	0.3406	0.2131	0.0000	0.9961	116725
00002591	000	0.3429	0.2130	0.0000	0.9961	116631
00002592	000	0.3448	0.2125	0.0000	0.9961	116433
00002593	000	0.3452	0.2124	0.0000	0.9961	116482
00002594	000	0.3454	0.2127	0.0000	0.9961	116510
00002595	000	0.3458	0.2120	0.0000	0.9961	116602
00002596	000	0.3480	0.2124	0.0000	0.9961	116425
00002597	000	0.3495	0.2117	0.0000	0.9961	116301
00002598	000	0.3505	0.2104	0.0000	0.9961	116275
00002599	000	0.3380	0.2139	0.0000	0.9961	119212
00002600	000	0.3358	0.2135	0.0000	0.9961	119665
00002601	000	0.3361	0.2133	0.0000	0.9961	119739
00002602	000	0.3352	0.2123	0.0000	0.9961	119823
00002603	000	0.3348	0.2110	0.0000	0.9961	119872
00002604	000	0.3340	0.2109	0.0000	0.9961	119607
00002605	000	0.3313	0.2097	0.0000	0.9961	119958
00002606	000	0.3296	0.2091	0.0000	0.9961	120108
00002607	000	0.3297	0.2082	0.0000	0.9961	120368
00002608	000	0.3315	0.2091	0.0000	0.9961	120360
00002609	000	0.3308	0.2081	0.0000	0.9961	120181
00002610	000	0.3312	0.2089	0.0000	0.9961	120132
00002611	000	0.3317	0.2097	0.0000	0.9961	120101
00002612	000	0.3281	0.2073	0.0000	0.9961	120429
00002613	000	0.3255	0.2061	0.0000	0.9961	120677
00002614	000	0.3249	0.2074	0.0000	0.9961	120919
00002615	000	0.3246	0.2080	0.0000	0.9961	120919
00002616	000	0.3219	0.2083	0.0000	0.9961	121481
00002617	000	0.3204	0.2085	0.0000	0.9961	121691
00002618	000	0.3188	0.2084	0.0000	0.9961	122152
00002619	000	0.3186	0.2097	0.0000	0.9961	122463
00002620	000	0.3177	0.2116	0.0000	0.9961	122996
00002621	000	0.3173	0.2107	0.0000	0.9961	123147
