Frame_Index,Frame_ID,Point_Count,Status
2854,00002854,121935,OK
2855,00002855,122133,OK
2856,00002856,121868,OK
2857,00002857,121563,OK
2858,00002858,121260,OK
2859,00002859,120872,OK
2860,00002860,119901,OK
2861,00002861,119408,OK
2862,00002862,119138,OK
2863,00002863,118969,OK
2864,00002864,119002,OK
2865,00002865,118622,OK
2866,00002866,118419,OK
2867,00002867,118345,OK
2868,00002868,118549,OK
2869,00002869,118866,OK
2870,00002870,119371,OK
2871,00002871,120111,OK
2872,00002872,120555,OK
2873,00002873,120956,OK
2874,00002874,121038,OK
2875,00002875,121444,OK
2876,00002876,121666,OK
2877,00002877,122008,OK
2878,00002878,122024,OK
2879,00002879,122181,OK
2880,00002880,122236,OK
2881,00002881,122290,OK
2882,00002882,122055,OK
2883,00002883,121955,OK
2884,00002884,121833,OK
2885,00002885,121654,OK
2886,00002886,121262,OK
2887,00002887,121089,OK
2888,00002888,120878,OK
2889,00002889,120949,OK
2890,00002890,120847,OK
2891,00002891,120882,OK
2892,00002892,120642,OK
2893,00002893,120684,OK
2894,00002894,120528,OK
2895,00002895,120542,OK
2896,00002896,120446,OK
2897,00002897,120492,OK
2898,00002898,120684,OK
2899,00002899,120753,OK
2900,00002900,120800,OK
2901,00002901,120726,OK
2902,00002902,120748,OK
2903,00002903,121025,OK
2904,00002904,121087,OK
2905,00002905,120868,OK
2906,00002906,120742,OK
2907,00002907,120544,OK
2908,00002908,120504,OK
2909,00002909,120375,OK
2910,00002910,120235,OK
2911,00002911,120110,OK
2912,00002912,119861,OK
2913,00002913,119610,OK
2914,00002914,119607,OK
2915,00002915,119464,OK
2916,00002916,119272,OK
2917,00002917,119160,OK
2918,00002918,119039,OK
2919,00002919,119011,OK
2920,00002920,118582,OK
2921,00002921,118372,OK
2922,00002922,118277,OK
2923,00002923,118106,OK
2924,00002924,117810,OK
2925,00002925,117580,OK
2926,00002926,117117,OK
2927,00002927,117100,OK
2928,00002928,117245,OK
2929,00002929,117092,OK
2930,00002930,116908,OK
2931,00002931,116920,OK
2932,00002932,116926,OK
2933,00002933,116953,OK
2934,00002934,116870,OK
2935,00002935,116612,OK
2936,00002936,116714,OK
2937,00002937,116898,OK
2938,00002938,116926,OK
2939,00002939,116774,OK
2940,00002940,116864,OK
2941,00002941,116862,OK
2942,00002942,116879,OK
2943,00002943,116816,OK
2944,00002944,116751,OK
2945,00002945,116727,OK
2946,00002946,116759,OK
2947,00002947,116876,OK
2948,00002948,117070,OK
2949,00002949,116903,OK
2950,00002950,117085,OK
2951,00002951,117102,OK
2952,00002952,117124,OK
2953,00002953,117047,OK
2954,00002954,116910,OK
2955,00002955,117063,OK
2956,00002956,117012,OK
2957,00002957,116863,OK
2958,00002958,116791,OK
2959,00002959,116877,OK
2960,00002960,116990,OK
2961,00002961,116827,OK
2962,00002962,116756,OK
2963,00002963,116890,OK
2964,00002964,116815,OK
2965,00002965,117023,OK
2966,00002966,116904,OK
2967,00002967,116856,OK
2968,00002968,117020,OK
2969,00002969,116926,OK
2970,00002970,117051,OK
2971,00002971,117118,OK
2972,00002972,117092,OK
2973,00002973,117081,OK
2974,00002974,117088,OK
2975,00002975,117104,OK
2976,00002976,116816,OK
2977,00002977,116695,OK
2978,00002978,116620,OK
2979,00002979,116336,OK
2980,00002980,116062,OK
2981,00002981,115842,OK
2982,00002982,115551,OK
2983,00002983,115191,OK
2984,00002984,115565,OK
2985,00002985,115256,OK
2986,00002986,115103,OK
2987,00002987,115336,OK
2988,00002988,115511,OK
2989,00002989,115724,OK
2990,00002990,116029,OK
2991,00002991,116567,OK
2992,00002992,116601,OK
2993,00002993,116710,OK
2994,00002994,116768,OK
2995,00002995,116654,OK
2996,00002996,116726,OK
2997,00002997,116674,OK
2998,00002998,116708,OK
2999,00002999,116864,OK
3000,00003000,116940,OK
3001,00003001,116953,OK
3002,00003002,117081,OK
3003,00003003,117123,OK
3004,00003004,117053,OK
3005,00003005,117206,OK
3006,00003006,117098,OK
3007,00003007,117274,OK
3008,00003008,117320,OK
3009,00003009,117567,OK
3010,00003010,117405,OK
3011,00003011,117755,OK
3012,00003012,117795,OK
3013,00003013,118147,OK
3014,00003014,118468,OK
3015,00003015,118302,OK
3016,00003016,118804,OK
3017,00003017,118885,OK
3018,00003018,118879,OK
3019,00003019,119112,OK
3020,00003020,119241,OK
3021,00003021,119282,OK
3022,00003022,119735,OK
3023,00003023,120093,OK
3024,00003024,120166,OK
3025,00003025,120391,OK
3026,00003026,120505,OK
3027,00003027,120422,OK
3028,00003028,120731,OK
3029,00003029,120898,OK
3030,00003030,121249,OK
3031,00003031,121335,OK
3032,00003032,121294,OK
3033,00003033,121572,OK
3034,00003034,121421,OK
3035,00003035,121288,OK
3036,00003036,120985,OK
3037,00003037,121209,OK
3038,00003038,121270,OK
3039,00003039,120975,OK
3040,00003040,120996,OK
3041,00003041,121155,OK
3042,00003042,120770,OK
3043,00003043,121089,OK
3044,00003044,121110,OK
3045,00003045,121594,OK
3046,00003046,121459,OK
3047,00003047,121387,OK
3048,00003048,121170,OK
3049,00003049,121045,OK
3050,00003050,121018,OK
3051,00003051,120881,OK
3052,00003052,120589,OK
3053,00003053,120296,OK
3054,00003054,120285,OK
3055,00003055,120201,OK
3056,00003056,120112,OK
3057,00003057,120042,OK
3058,00003058,120268,OK
3059,00003059,120391,OK
3060,00003060,120391,OK
3061,00003061,120296,OK
3062,00003062,120354,OK
3063,00003063,120187,OK
3064,00003064,120232,OK
3065,00003065,120444,OK
3066,00003066,120673,OK
3067,00003067,120948,OK
3068,00003068,120958,OK
3069,00003069,121280,OK
3070,00003070,121368,OK
3071,00003071,121332,OK
3072,00003072,121354,OK
3073,00003073,121119,OK
3074,00003074,120751,OK
3075,00003075,120610,OK
3076,00003076,119402,OK
3077,00003077,118337,OK
3078,00003078,117157,OK
3079,00003079,116288,OK
3080,00003080,115998,OK
3081,00003081,115166,OK
3082,00003082,114989,OK
3083,00003083,115705,OK
3084,00003084,116521,OK
3085,00003085,117523,OK
3086,00003086,117984,OK
3087,00003087,118548,OK
3088,00003088,119219,OK
3089,00003089,119792,OK
3090,00003090,119820,OK
3091,00003091,120013,OK
3092,00003092,119899,OK
3093,00003093,119580,OK
3094,00003094,119829,OK
3095,00003095,120024,OK
3096,00003096,119671,OK
3097,00003097,119786,OK
3098,00003098,119936,OK
3099,00003099,119951,OK
3100,00003100,120232,OK
3101,00003101,120018,OK
3102,00003102,120009,OK
3103,00003103,120157,OK
3104,00003104,120034,OK
3105,00003105,120222,OK
3106,00003106,120099,OK
3107,00003107,120044,OK
3108,00003108,120119,OK
3109,00003109,120313,OK
3110,00003110,120406,OK
3111,00003111,120488,OK
3112,00003112,120483,OK
3113,00003113,120361,OK
3114,00003114,120391,OK
3115,00003115,120503,OK
3116,00003116,120622,OK
3117,00003117,120304,OK
3118,00003118,120293,OK
3119,00003119,120781,OK
3120,00003120,120893,OK
3121,00003121,120898,OK
3122,00003122,120856,OK
3123,00003123,121046,OK
3124,00003124,120813,OK
3125,00003125,120831,OK
3126,00003126,120676,OK
3127,00003127,120672,OK
3128,00003128,120565,OK
3129,00003129,120457,OK
3130,00003130,120412,OK
3131,00003131,120403,OK
3132,00003132,120293,OK
3133,00003133,120053,OK
3134,00003134,120184,OK
3135,00003135,120066,OK
3136,00003136,120323,OK
3137,00003137,120198,OK
3138,00003138,120154,OK
3139,00003139,120235,OK
3140,00003140,120280,OK
3141,00003141,120305,OK
3142,00003142,120252,OK
3143,00003143,120205,OK
3144,00003144,120125,OK
3145,00003145,120048,OK
3146,00003146,119899,OK
3147,00003147,119786,OK
3148,00003148,119558,OK
3149,00003149,119757,OK
3150,00003150,119499,OK
3151,00003151,119558,OK
3152,00003152,119448,OK
3153,00003153,119444,OK
3154,00003154,119295,OK
3155,00003155,119224,OK
3156,00003156,119185,OK
3157,00003157,119311,OK
3158,00003158,119203,OK
3159,00003159,119345,OK
3160,00003160,119175,OK
3161,00003161,119282,OK
3162,00003162,119470,OK
3163,00003163,119403,OK
3164,00003164,119692,OK
3165,00003165,119682,OK
3166,00003166,119919,OK
3167,00003167,120084,OK
3168,00003168,120512,OK
3169,00003169,120932,OK
3170,00003170,120922,OK
3171,00003171,120777,OK
3172,00003172,120838,OK
3173,00003173,120877,OK
3174,00003174,121040,OK
3175,00003175,120931,OK
3176,00003176,120945,OK
3177,00003177,121194,OK
3178,00003178,120969,OK
3179,00003179,120829,OK
3180,00003180,120529,OK
3181,00003181,120279,OK
3182,00003182,120305,OK
3183,00003183,119899,OK
3184,00003184,119743,OK
3185,00003185,119313,OK
3186,00003186,119323,OK
3187,00003187,119438,OK
3188,00003188,119516,OK
3189,00003189,119382,OK
3190,00003190,119480,OK
3191,00003191,119601,OK
3192,00003192,119496,OK
3193,00003193,119405,OK
3194,00003194,119654,OK
3195,00003195,119572,OK
3196,00003196,120149,OK
3197,00003197,120714,OK
3198,00003198,120831,OK
3199,00003199,120806,OK
3200,00003200,120704,OK
3201,00003201,120674,OK
3202,00003202,120616,OK
3203,00003203,120624,OK
3204,00003204,120541,OK
3205,00003205,120423,OK
3206,00003206,120422,OK
3207,00003207,120331,OK
3208,00003208,120273,OK
3209,00003209,120408,OK
3210,00003210,120302,OK
3211,00003211,120207,OK
3212,00003212,120331,OK
3213,00003213,120473,OK
3214,00003214,120415,OK
3215,00003215,120221,OK
3216,00003216,119960,OK
3217,00003217,120102,OK
3218,00003218,118910,OK
3219,00003219,117837,OK
3220,00003220,117038,OK
3221,00003221,116486,OK
3222,00003222,116194,OK
3223,00003223,115985,OK
3224,00003224,115177,OK
3225,00003225,114534,OK
3226,00003226,114615,OK
3227,00003227,114299,OK
3228,00003228,114437,OK
3229,00003229,114812,OK
3230,00003230,115440,OK
3231,00003231,115922,OK
3232,00003232,116140,OK
3233,00003233,115751,OK
3234,00003234,115423,OK
3235,00003235,115059,OK
3236,00003236,114612,OK
3237,00003237,114284,OK
3238,00003238,113933,OK
3239,00003239,113816,OK
3240,00003240,113425,OK
3241,00003241,112491,OK
3242,00003242,111703,OK
3243,00003243,110497,OK
3244,00003244,110162,OK
3245,00003245,109993,OK
3246,00003246,109749,OK
3247,00003247,109895,OK
3248,00003248,110233,OK
3249,00003249,110973,OK
3250,00003250,111676,OK
3251,00003251,112740,OK
3252,00003252,114235,OK
3253,00003253,115352,OK
3254,00003254,116400,OK
3255,00003255,117744,OK
3256,00003256,118408,OK
3257,00003257,119398,OK
3258,00003258,120142,OK
3259,00003259,120256,OK
3260,00003260,120543,OK
3261,00003261,120552,OK
3262,00003262,120761,OK
3263,00003263,120556,OK
3264,00003264,120436,OK
3265,00003265,120065,OK
3266,00003266,119949,OK
3267,00003267,119955,OK
3268,00003268,120041,OK
3269,00003269,119862,OK
3270,00003270,119983,OK
3271,00003271,120016,OK
3272,00003272,120335,OK
3273,00003273,120460,OK
3274,00003274,120382,OK
3275,00003275,120109,OK
3276,00003276,120160,OK
3277,00003277,120214,OK
3278,00003278,120399,OK
3279,00003279,120347,OK
3280,00003280,120261,OK
3281,00003281,119729,OK
3282,00003282,119379,OK
3283,00003283,119473,OK
3284,00003284,119691,OK
3285,00003285,119691,OK
3286,00003286,119717,OK
3287,00003287,119276,OK
3288,00003288,119152,OK
3289,00003289,119339,OK
3290,00003290,119828,OK
3291,00003291,120150,OK
3292,00003292,121123,OK
3293,00003293,121449,OK
3294,00003294,122438,OK
3295,00003295,123401,OK
3296,00003296,124162,OK
3297,00003297,125018,OK
3298,00003298,125814,OK
3299,00003299,126239,OK
3300,00003300,127005,OK
3301,00003301,127408,OK
3302,00003302,127395,OK
3303,00003303,127368,OK
3304,00003304,126870,OK
3305,00003305,126179,OK
3306,00003306,125735,OK
3307,00003307,125497,OK
3308,00003308,125072,OK
3309,00003309,124823,OK
3310,00003310,124803,OK
3311,00003311,125216,OK
3312,00003312,124721,OK
3313,00003313,124610,OK
3314,00003314,124627,OK
3315,00003315,124396,OK
3316,00003316,124196,OK
3317,00003317,123648,OK
3318,00003318,123170,OK
3319,00003319,122723,OK
3320,00003320,122332,OK
3321,00003321,121748,OK
3322,00003322,121429,OK
3323,00003323,120955,OK
3324,00003324,120631,OK
3325,00003325,120284,OK
3326,00003326,120107,OK
3327,00003327,119767,OK
3328,00003328,119620,OK
3329,00003329,119596,OK
3330,00003330,119485,OK
3331,00003331,119395,OK
3332,00003332,119326,OK
3333,00003333,119226,OK
3334,00003334,119297,OK
3335,00003335,119146,OK
3336,00003336,118947,OK
3337,00003337,118991,OK
3338,00003338,118826,OK
3339,00003339,118735,OK
3340,00003340,118741,OK
3341,00003341,118287,OK
3342,00003342,118440,OK
3343,00003343,118460,OK
3344,00003344,118549,OK
3345,00003345,118366,OK
3346,00003346,118337,OK
3347,00003347,118344,OK
3348,00003348,117999,OK
3349,00003349,117782,OK
3350,00003350,117857,OK
3351,00003351,117868,OK
3352,00003352,117957,OK
3353,00003353,117836,OK
3354,00003354,117860,OK
3355,00003355,117631,OK
3356,00003356,117496,OK
3357,00003357,117597,OK
3358,00003358,117261,OK
3359,00003359,117179,OK
3360,00003360,117082,OK
3361,00003361,117031,OK
3362,00003362,116927,OK
3363,00003363,116721,OK
3364,00003364,116306,OK
3365,00003365,116508,OK
3366,00003366,116056,OK
3367,00003367,116095,OK
3368,00003368,115792,OK
3369,00003369,115782,OK
3370,00003370,115818,OK
3371,00003371,116163,OK
3372,00003372,116157,OK
3373,00003373,116278,OK
3374,00003374,116105,OK
3375,00003375,115928,OK
3376,00003376,115910,OK
3377,00003377,115755,OK
3378,00003378,115575,OK
3379,00003379,115535,OK
3380,00003380,115731,OK
3381,00003381,115558,OK
3382,00003382,115684,OK
3383,00003383,115598,OK
3384,00003384,115666,OK
3385,00003385,115517,OK
3386,00003386,115502,OK
3387,00003387,115466,OK
3388,00003388,115491,OK
3389,00003389,115331,OK
3390,00003390,115388,OK
3391,00003391,115408,OK
3392,00003392,116054,OK
3393,00003393,116381,OK
3394,00003394,116553,OK
3395,00003395,116589,OK
3396,00003396,116468,OK
3397,00003397,116810,OK
3398,00003398,117281,OK
3399,00003399,124714,OK
3400,00003400,124991,OK
3401,00003401,125394,OK
3402,00003402,125988,OK
3403,00003403,126113,OK
3404,00003404,126293,OK
3405,00003405,126869,OK
3406,00003406,126866,OK
3407,00003407,126790,OK
3408,00003408,126623,OK
3409,00003409,126035,OK
3410,00003410,125730,OK
3411,00003411,125500,OK
3412,00003412,125420,OK
3413,00003413,124831,OK
3414,00003414,125206,OK
3415,00003415,125180,OK
3416,00003416,125302,OK
3417,00003417,126045,OK
3418,00003418,126164,OK
3419,00003419,125970,OK
3420,00003420,125636,OK
3421,00003421,125827,OK
3422,00003422,125767,OK
3423,00003423,125536,OK
3424,00003424,125352,OK
3425,00003425,124913,OK
3426,00003426,124807,OK
3427,00003427,124906,OK
3428,00003428,124959,OK
3429,00003429,125337,OK
3430,00003430,125152,OK
3431,00003431,125277,OK
3432,00003432,125393,OK
3433,00003433,125489,OK
3434,00003434,126115,OK
3435,00003435,126269,OK
3436,00003436,126024,OK
3437,00003437,126532,OK
3438,00003438,126335,OK
3439,00003439,126312,OK
3440,00003440,126425,OK
3441,00003441,125986,OK
3442,00003442,125997,OK
3443,00003443,126118,OK
3444,00003444,125783,OK
3445,00003445,125540,OK
3446,00003446,125157,OK
3447,00003447,125049,OK
3448,00003448,124547,OK
3449,00003449,124049,OK
3450,00003450,123424,OK
3451,00003451,123442,OK
3452,00003452,123295,OK
3453,00003453,123539,OK
3454,00003454,124038,OK
3455,00003455,123538,OK
3456,00003456,122883,OK
3457,00003457,123330,OK
3458,00003458,125271,OK
3459,00003459,125048,OK
3460,00003460,124229,OK
3461,00003461,123396,OK
3462,00003462,123624,OK
3463,00003463,123777,OK
3464,00003464,124651,OK
3465,00003465,124878,OK
3466,00003466,124773,OK
3467,00003467,125092,OK
3468,00003468,125075,OK
3469,00003469,124876,OK
3470,00003470,124867,OK
3471,00003471,124840,OK
3472,00003472,125141,OK
3473,00003473,125298,OK
3474,00003474,124945,OK
3475,00003475,124746,OK
3476,00003476,124335,OK
3477,00003477,124265,OK
3478,00003478,123821,OK
3479,00003479,123269,OK
3480,00003480,122806,OK
3481,00003481,122924,OK
3482,00003482,122898,OK
3483,00003483,122649,OK
3484,00003484,121818,OK
3485,00003485,121619,OK
3486,00003486,121412,OK
3487,00003487,121782,OK
3488,00003488,122735,OK
3489,00003489,122230,OK
3490,00003490,121863,OK
3491,00003491,121537,OK
3492,00003492,122028,OK
3493,00003493,122018,OK
3494,00003494,122534,OK
3495,00003495,122460,OK
3496,00003496,122639,OK
3497,00003497,122317,OK
3498,00003498,122857,OK
3499,00003499,123508,OK
3500,00003500,123969,OK
3501,00003501,124401,OK
3502,00003502,124866,OK
3503,00003503,125721,OK
3504,00003504,126219,OK
3505,00003505,126296,OK
3506,00003506,126821,OK
3507,00003507,126516,OK
3508,00003508,126419,OK
3509,00003509,126414,OK
3510,00003510,126537,OK
3511,00003511,126739,OK
3512,00003512,127199,OK
3513,00003513,126638,OK
3514,00003514,126451,OK
3515,00003515,127345,OK
3516,00003516,126225,OK
3517,00003517,125334,OK
3518,00003518,124722,OK
3519,00003519,124167,OK
3520,00003520,123881,OK
3521,00003521,123802,OK
3522,00003522,123291,OK
3523,00003523,123501,OK
3524,00003524,123522,OK
3525,00003525,123064,OK
3526,00003526,123305,OK
3527,00003527,122556,OK
3528,00003528,121902,OK
3529,00003529,121467,OK
3530,00003530,121127,OK
3531,00003531,120908,OK
3532,00003532,120571,OK
3533,00003533,120417,OK
3534,00003534,120171,OK
3535,00003535,120436,OK
3536,00003536,119808,OK
3537,00003537,119148,OK
3538,00003538,119029,OK
3539,00003539,118857,OK
3540,00003540,119112,OK
3541,00003541,119150,OK
3542,00003542,119045,OK
3543,00003543,118644,OK
3544,00003544,118812,OK
3545,00003545,118911,OK
3546,00003546,118638,OK
3547,00003547,118911,OK
3548,00003548,118868,OK
3549,00003549,118850,OK
3550,00003550,118786,OK
3551,00003551,118788,OK
3552,00003552,118687,OK
3553,00003553,118523,OK
3554,00003554,118412,OK
3555,00003555,118428,OK
3556,00003556,118427,OK
3557,00003557,118540,OK
3558,00003558,118372,OK
3559,00003559,118656,OK
3560,00003560,118635,OK
3561,00003561,118481,OK
3562,00003562,118663,OK
3563,00003563,118717,OK
3564,00003564,118374,OK
3565,00003565,118189,OK
3566,00003566,118087,OK
3567,00003567,118043,OK
3568,00003568,117796,OK
3569,00003569,117829,OK
3570,00003570,118074,OK
3571,00003571,117929,OK
3572,00003572,118187,OK
3573,00003573,118368,OK
3574,00003574,118447,OK
3575,00003575,118486,OK
3576,00003576,118263,OK
3577,00003577,118343,OK
3578,00003578,118095,OK
3579,00003579,117903,OK
3580,00003580,117932,OK
3581,00003581,118120,OK
3582,00003582,118356,OK
3583,00003583,118450,OK
3584,00003584,119055,OK
3585,00003585,119320,OK
3586,00003586,119580,OK
3587,00003587,119684,OK
3588,00003588,120085,OK
3589,00003589,119958,OK
3590,00003590,119492,OK
3591,00003591,119339,OK
3592,00003592,119548,OK
3593,00003593,119504,OK
3594,00003594,119324,OK
3595,00003595,118703,OK
3596,00003596,118548,OK
3597,00003597,118603,OK
3598,00003598,118329,OK
3599,00003599,118123,OK
3600,00003600,118249,OK
3601,00003601,118578,OK
3602,00003602,118502,OK
3603,00003603,118650,OK
3604,00003604,118639,OK
3605,00003605,118827,OK
3606,00003606,119334,OK
3607,00003607,118858,OK
3608,00003608,118853,OK
3609,00003609,119171,OK
3610,00003610,119368,OK
3611,00003611,119645,OK
3612,00003612,119306,OK
3613,00003613,119341,OK
3614,00003614,119806,OK
3615,00003615,119667,OK
3616,00003616,119604,OK
3617,00003617,119694,OK
3618,00003618,119678,OK
3619,00003619,119432,OK
3620,00003620,120529,OK
3621,00003621,120817,OK
3622,00003622,120719,OK
3623,00003623,120937,OK
3624,00003624,121131,OK
3625,00003625,121127,OK
3626,00003626,121084,OK
3627,00003627,120748,OK
3628,00003628,121190,OK
3629,00003629,120677,OK
3630,00003630,120548,OK
3631,00003631,120254,OK
3632,00003632,120283,OK
3633,00003633,120148,OK
3634,00003634,120038,OK
3635,00003635,119776,OK
3636,00003636,120056,OK
3637,00003637,120262,OK
3638,00003638,119880,OK
3639,00003639,119838,OK
3640,00003640,119565,OK
3641,00003641,119465,OK
3642,00003642,119352,OK
3643,00003643,119164,OK
3644,00003644,119416,OK
3645,00003645,119621,OK
3646,00003646,120141,OK
3647,00003647,120188,OK
3648,00003648,120722,OK
3649,00003649,121169,OK
3650,00003650,121395,OK
3651,00003651,121274,OK
3652,00003652,121457,OK
3653,00003653,121279,OK
3654,00003654,121675,OK
3655,00003655,121656,OK
3656,00003656,122110,OK
3657,00003657,121879,OK
3658,00003658,121083,OK
3659,00003659,120641,OK
3660,00003660,121032,OK
3661,00003661,121037,OK
3662,00003662,121299,OK
3663,00003663,121529,OK
3664,00003664,121621,OK
3665,00003665,121368,OK
3666,00003666,121012,OK
3667,00003667,121333,OK
3668,00003668,121604,OK
3669,00003669,121832,OK
3670,00003670,121879,OK
3671,00003671,121689,OK
3672,00003672,121028,OK
3673,00003673,121189,OK
3674,00003674,121451,OK
3675,00003675,121610,OK
3676,00003676,121322,OK
3677,00003677,121386,OK
3678,00003678,121615,OK
3679,00003679,122198,OK
3680,00003680,122281,OK
3681,00003681,122048,OK
3682,00003682,122293,OK
3683,00003683,122630,OK
3684,00003684,122731,OK
3685,00003685,122461,OK
3686,00003686,122613,OK
3687,00003687,122729,OK
3688,00003688,122722,OK
3689,00003689,122706,OK
3690,00003690,122609,OK
3691,00003691,122777,OK
3692,00003692,122814,OK
3693,00003693,122816,OK
3694,00003694,122478,OK
3695,00003695,122450,OK
3696,00003696,122503,OK
3697,00003697,122386,OK
3698,00003698,122070,OK
3699,00003699,121972,OK
3700,00003700,121967,OK
3701,00003701,122112,OK
3702,00003702,121859,OK
3703,00003703,122128,OK
3704,00003704,122166,OK
3705,00003705,122064,OK
3706,00003706,122271,OK
3707,00003707,122246,OK
3708,00003708,122173,OK
3709,00003709,122112,OK
3710,00003710,122243,OK
3711,00003711,122445,OK
3712,00003712,122684,OK
3713,00003713,122666,OK
3714,00003714,122888,OK
3715,00003715,122524,OK
3716,00003716,122161,OK
3717,00003717,122002,OK
3718,00003718,121842,OK
3719,00003719,121651,OK
3720,00003720,121358,OK
3721,00003721,121166,OK
3722,00003722,120806,OK
3723,00003723,121112,OK
3724,00003724,120901,OK
3725,00003725,120674,OK
3726,00003726,120355,OK
3727,00003727,120420,OK
3728,00003728,120558,OK
3729,00003729,120622,OK
3730,00003730,120687,OK
3731,00003731,120794,OK
3732,00003732,120870,OK
3733,00003733,121079,OK
3734,00003734,121004,OK
3735,00003735,120818,OK
3736,00003736,120460,OK
3737,00003737,120251,OK
3738,00003738,120357,OK
3739,00003739,120500,OK
3740,00003740,120774,OK
3741,00003741,120648,OK
3742,00003742,120445,OK
3743,00003743,120414,OK
3744,00003744,120353,OK
3745,00003745,120180,OK
3746,00003746,120143,OK
3747,00003747,120029,OK
3748,00003748,119585,OK
3749,00003749,119815,OK
3750,00003750,119514,OK
3751,00003751,119202,OK
3752,00003752,119374,OK
3753,00003753,119314,OK
3754,00003754,119587,OK
3755,00003755,119254,OK
3756,00003756,119673,OK
3757,00003757,119785,OK
3758,00003758,119848,OK
3759,00003759,119658,OK
3760,00003760,119680,OK
3761,00003761,119769,OK
3762,00003762,119878,OK
3763,00003763,119984,OK
3764,00003764,120051,OK
3765,00003765,119988,OK
3766,00003766,120121,OK
3767,00003767,120090,OK
3768,00003768,119924,OK
3769,00003769,119846,OK
3770,00003770,119704,OK
3771,00003771,119763,OK
3772,00003772,119824,OK
3773,00003773,119836,OK
3774,00003774,119605,OK
3775,00003775,119418,OK
3776,00003776,119524,OK
3777,00003777,119338,OK
3778,00003778,119239,OK
3779,00003779,118937,OK
3780,00003780,118998,OK
3781,00003781,118897,OK
3782,00003782,118960,OK
3783,00003783,119109,OK
3784,00003784,119083,OK
3785,00003785,119144,OK
3786,00003786,119208,OK
3787,00003787,119110,OK
3788,00003788,119266,OK
3789,00003789,119347,OK
3790,00003790,119394,OK
3791,00003791,119717,OK
3792,00003792,119705,OK
3793,00003793,119717,OK
3794,00003794,119682,OK
3795,00003795,119588,OK
3796,00003796,119584,OK
3797,00003797,119588,OK
3798,00003798,119731,OK
3799,00003799,109651,OK
3800,00003800,110777,OK
3801,00003801,111184,OK
3802,00003802,110856,OK
3803,00003803,109941,OK
3804,00003804,109616,OK
3805,00003805,109808,OK
3806,00003806,110073,OK
3807,00003807,110254,OK
3808,00003808,110190,OK
3809,00003809,109586,OK
3810,00003810,109422,OK
3811,00003811,109238,OK
3812,00003812,109503,OK
3813,00003813,109280,OK
3814,00003814,109404,OK
3815,00003815,109370,OK
3816,00003816,109205,OK
3817,00003817,109069,OK
3818,00003818,109121,OK
3819,00003819,109216,OK
3820,00003820,109336,OK
3821,00003821,109487,OK
3822,00003822,109803,OK
3823,00003823,109830,OK
3824,00003824,109929,OK
3825,00003825,109923,OK
3826,00003826,109953,OK
3827,00003827,109927,OK
3828,00003828,110065,OK
3829,00003829,110366,OK
3830,00003830,110296,OK
3831,00003831,110281,OK
3832,00003832,110544,OK
3833,00003833,110749,OK
3834,00003834,110658,OK
3835,00003835,110734,OK
3836,00003836,110796,OK
3837,00003837,111061,OK
3838,00003838,111166,OK
3839,00003839,111079,OK
3840,00003840,111227,OK
3841,00003841,111344,OK
3842,00003842,111152,OK
3843,00003843,111220,OK
3844,00003844,111477,OK
3845,00003845,111251,OK
3846,00003846,111332,OK
3847,00003847,111366,OK
3848,00003848,111682,OK
3849,00003849,111841,OK
3850,00003850,111803,OK
3851,00003851,111846,OK
3852,00003852,112082,OK
3853,00003853,111994,OK
3854,00003854,112111,OK
3855,00003855,112400,OK
3856,00003856,112691,OK
3857,00003857,113368,OK
3858,00003858,113688,OK
3859,00003859,113739,OK
3860,00003860,114064,OK
3861,00003861,114017,OK
3862,00003862,114074,OK
3863,00003863,113460,OK
3864,00003864,113590,OK
3865,00003865,114988,OK
3866,00003866,116271,OK
3867,00003867,117062,OK
3868,00003868,116481,OK
3869,00003869,115999,OK
3870,00003870,115268,OK
3871,00003871,114780,OK
3872,00003872,114511,OK
3873,00003873,114643,OK
3874,00003874,114999,OK
3875,00003875,115102,OK
3876,00003876,115185,OK
3877,00003877,115350,OK
3878,00003878,115859,OK
3879,00003879,115300,OK
3880,00003880,114734,OK
3881,00003881,115135,OK
3882,00003882,115791,OK
3883,00003883,115972,OK
3884,00003884,115877,OK
3885,00003885,115419,OK
3886,00003886,115495,OK
3887,00003887,114967,OK
3888,00003888,115120,OK
3889,00003889,114887,OK
3890,00003890,114166,OK
3891,00003891,114941,OK
3892,00003892,115755,OK
3893,00003893,115704,OK
3894,00003894,116004,OK
3895,00003895,115630,OK
3896,00003896,115702,OK
3897,00003897,115782,OK
3898,00003898,116307,OK
3899,00003899,116642,OK
3900,00003900,116734,OK
3901,00003901,117225,OK
3902,00003902,117453,OK
3903,00003903,117538,OK
3904,00003904,117288,OK
3905,00003905,117495,OK
3906,00003906,117720,OK
3907,00003907,117742,OK
3908,00003908,117818,OK
3909,00003909,117218,OK
3910,00003910,116677,OK
3911,00003911,117098,OK
3912,00003912,117754,OK
3913,00003913,117926,OK
3914,00003914,118108,OK
3915,00003915,117999,OK
3916,00003916,118789,OK
3917,00003917,118851,OK
3918,00003918,119031,OK
3919,00003919,119875,OK
3920,00003920,120333,OK
3921,00003921,120567,OK
3922,00003922,120659,OK
3923,00003923,120740,OK
3924,00003924,120962,OK
3925,00003925,120863,OK
3926,00003926,120561,OK
3927,00003927,120618,OK
3928,00003928,120805,OK
