file,num_objects,max_distance_m
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301427.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301428.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301429.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301430.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301431.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301432.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301433.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301434.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301435.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301436.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301437.txt,28,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301438.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301439.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301440.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301441.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301460.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301461.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301462.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301463.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301464.txt,28,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301465.txt,28,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301466.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301467.txt,30,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301468.txt,28,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301469.txt,29,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301470.txt,29,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301471.txt,28,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301472.txt,29,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301473.txt,28,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301474.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301475.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301476.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301477.txt,29,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301478.txt,28,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301479.txt,28,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301480.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301481.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301482.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301483.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301484.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301485.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301486.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301487.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301488.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301489.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301490.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301491.txt,29,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301492.txt,28,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301493.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301494.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301495.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301496.txt,28,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301497.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301498.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301499.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301500.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301501.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301502.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301503.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301504.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301505.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301506.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301507.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301508.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301509.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301510.txt,28,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301511.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301512.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301513.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301514.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301515.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301516.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301517.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301518.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301519.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301520.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301521.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301522.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301523.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301524.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301525.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301526.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301527.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301528.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301529.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301530.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301531.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301532.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301533.txt,27,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301534.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301535.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301536.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301537.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301538.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301539.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301550.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301551.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301552.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301553.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301554.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301555.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301556.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301557.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301558.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301559.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301560.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301561.txt,22,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301562.txt,22,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301563.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301564.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301565.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301566.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301567.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301568.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301569.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301570.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301571.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301572.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301573.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301574.txt,26,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301575.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301576.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301577.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301578.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301579.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301580.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301581.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301582.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301583.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301584.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301585.txt,24,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301586.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301587.txt,22,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301588.txt,25,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301589.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301590.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301591.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301592.txt,22,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301593.txt,22,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301594.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301595.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301596.txt,23,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301597.txt,20,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301598.txt,21,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301599.txt,19,74.8480
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208918.txt,60,74.8475
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202889.txt,34,74.8472
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207753.txt,36,74.8457
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00100506.txt,9,74.8437
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210731.txt,23,74.8414
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202368.txt,70,74.8396
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209562.txt,29,74.8396
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203423.txt,94,74.8384
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202348.txt,66,74.8374
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200085.txt,103,74.8353
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201682.txt,110,74.8332
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000202.txt,35,74.8309
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207384.txt,31,74.8307
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200131.txt,94,74.8306
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203226.txt,75,74.8293
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203389.txt,86,74.8289
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203852.txt,50,74.8254
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203469.txt,83,74.8252
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203743.txt,114,74.8234
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201769.txt,51,74.8210
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202934.txt,22,74.8209
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208294.txt,31,74.8173
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200283.txt,34,74.8170
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201267.txt,72,74.8170
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207681.txt,35,74.8169
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207688.txt,33,74.8154
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203130.txt,68,74.8153
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202268.txt,75,74.8150
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207379.txt,29,74.8123
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202291.txt,81,74.8112
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206073.txt,32,74.8102
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201929.txt,51,74.8090
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203135.txt,72,74.8076
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202760.txt,20,74.8056
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300603.txt,19,74.8046
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207431.txt,27,74.8042
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202297.txt,77,74.8041
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202578.txt,23,74.8039
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203695.txt,102,74.8037
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301043.txt,41,74.8033
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200782.txt,22,74.8022
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207585.txt,29,74.8012
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300901.txt,19,74.7988
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208446.txt,59,74.7975
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207736.txt,37,74.7964
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208381.txt,88,74.7936
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210415.txt,15,74.7926
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209392.txt,30,74.7914
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201456.txt,45,74.7898
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202136.txt,54,74.7870
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203484.txt,57,74.7867
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003596.txt,65,74.7863
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00100452.txt,11,74.7821
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207623.txt,29,74.7817
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202544.txt,56,74.7815
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208610.txt,21,74.7815
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00101164.txt,5,74.7814
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003393.txt,50,74.7811
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201770.txt,54,74.7808
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000234.txt,42,74.7792
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201767.txt,51,74.7782
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203193.txt,78,74.7766
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207678.txt,36,74.7751
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00204805.txt,5,74.7749
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208147.txt,15,74.7747
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200094.txt,97,74.7741
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203350.txt,71,74.7722
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201730.txt,77,74.7721
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208667.txt,23,74.7693
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206553.txt,31,74.7693
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207095.txt,35,74.7691
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200354.txt,20,74.7682
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207415.txt,31,74.7669
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209707.txt,33,74.7663
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200532.txt,21,74.7642
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000036.txt,33,74.7638
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200463.txt,19,74.7635
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200129.txt,88,74.7633
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207403.txt,31,74.7627
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208977.txt,43,74.7622
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207331.txt,27,74.7610
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00004131.txt,34,74.7607
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208329.txt,50,74.7579
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00301202.txt,21,74.7552
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203715.txt,101,74.7544
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203227.txt,75,74.7543
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206664.txt,49,74.7536
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00100352.txt,39,74.7533
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201415.txt,46,74.7524
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208306.txt,40,74.7497
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207939.txt,44,74.7489
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206942.txt,28,74.7475
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202233.txt,68,74.7453
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203791.txt,106,74.7446
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201003.txt,26,74.7445
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206423.txt,25,74.7439
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208677.txt,21,74.7439
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00100522.txt,7,74.7434
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202906.txt,33,74.7431
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208106.txt,29,74.7419
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200228.txt,86,74.7406
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208095.txt,38,74.7387
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208567.txt,21,74.7384
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202477.txt,55,74.7383
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203833.txt,65,74.7377
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202713.txt,11,74.7371
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203035.txt,49,74.7370
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208347.txt,64,74.7354
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300954.txt,16,74.7350
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202851.txt,25,74.7347
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202436.txt,72,74.7347
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207327.txt,29,74.7338
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200141.txt,96,74.7320
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203064.txt,49,74.7317
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208291.txt,27,74.7314
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208200.txt,34,74.7313
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00001843.txt,60,74.7309
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000050.txt,37,74.7306
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200078.txt,112,74.7293
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208754.txt,14,74.7267
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201696.txt,108,74.7250
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208530.txt,20,74.7245
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201233.txt,112,74.7241
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208053.txt,53,74.7238
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208041.txt,56,74.7235
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210833.txt,14,74.7229
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200209.txt,85,74.7227
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208938.txt,53,74.7203
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203937.txt,23,74.7199
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210377.txt,17,74.7187
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206005.txt,31,74.7139
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200299.txt,32,74.7091
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200760.txt,21,74.7090
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208198.txt,34,74.7069
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201635.txt,98,74.7058
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00209021.txt,31,74.7029
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200187.txt,88,74.7023
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200149.txt,98,74.7014
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210401.txt,19,74.7012
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200045.txt,126,74.7010
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201735.txt,74,74.6997
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00300939.txt,13,74.6983
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200300.txt,31,74.6979
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00003597.txt,63,74.6976
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200176.txt,92,74.6960
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210775.txt,19,74.6960
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202311.txt,71,74.6950
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00000295.txt,29,74.6948
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207549.txt,34,74.6928
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203476.txt,77,74.6913
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206148.txt,32,74.6895
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203228.txt,77,74.6894
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208433.txt,71,74.6882
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200240.txt,66,74.6874
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00208787.txt,16,74.6874
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00203696.txt,100,74.6871
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200959.txt,27,74.6863
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00202107.txt,54,74.6862
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207949.txt,46,74.6859
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00210366.txt,11,74.6833
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00200132.txt,93,74.6826
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206654.txt,54,74.6814
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00206104.txt,32,74.6801
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00201527.txt,52,74.6792
/workspace/OpenPCDet/OpenPCDet/data/custom_av/labels/00207612.txt,29,74.6782
